"","SimUID","Field2","Field3","Field4","Field5","Field6","OID_1","Field1_1","concatenat","x","y","SG2020_mean","GCAM_mean","HWSD_mean","FAO_mean","SG2017_mean","minSC_mean","maxSC_mean","mean_mean","rangeSC_mean"
"3524",79367,"USA","CR160117","Alti2_300","Slp1_0","Soil2_Medium",111243,"LU05261","USACR160117Slp1_0",-100.214112699,31.74851418,44.1348419189453,51.6052589416504,51.1337203979492,40.01953125,49.8594169616699,40.01953125,51.6052589416504,47.350553894043,11.5857276916504
"3525",79368,"USA","CR160118","Alti2_300","Slp1_0","Soil2_Medium",111244,"LU05261","USACR160118Slp1_0",-100.226222308,31.3987606721,38.8788452148438,47.0417366027832,50.0907974243164,44.5495796203613,46.8456344604492,38.8788452148438,50.0907974243164,45.4813186645508,11.2119522094727
"3526",79369,"USA","CR160121","Alti2_300","Slp1_0","Soil2_Medium",114893,"LU05441","USACR160121Slp1_0",-100.20836576,29.6388409165,39.4428787231445,39.3246383666992,61.1983757019043,42.6625366210938,71.8255767822266,39.3246383666992,71.8255767822266,50.8908012390137,32.5009384155273
"3527",79370,"USA","CR160122","Alti2_300","Slp1_0","Soil2_Medium",114894,"LU05441","USACR160122Slp1_0",-100.250032093,29.3332855273,38.8350601196289,39.4063949584961,52.0917816162109,36.3079948425293,64.7520141601562,36.3079948425293,64.7520141601562,46.2786491394043,28.444019317627
"3528",79387,"USA","CR160083","Alti2_300","Slp1_0","Soil2_Medium",63553,"LU03641","USACR160083Slp1_0",-100.258365453,48.6749449053,64.6668090820312,57.1954345703125,66.2617263793945,82.3995742797852,93.7145614624023,57.1954345703125,93.7145614624023,72.8476211547852,36.5191268920898
"3529",79388,"USA","CR160084","Alti2_300","Slp1_0","Soil2_Medium",63554,"LU03641","USACR160084Slp1_0",-100.250032093,48.2499450449,58.4426765441895,56.2325325012207,60.7410354614258,61.6638450622559,96.4375991821289,56.2325325012207,96.4375991821289,66.7035377502441,40.2050666809082
"3530",79389,"USA","CR160085","Alti2_300","Slp1_0","Soil2_Medium",69714,"LU03821","USACR160085Slp1_0",-100.248841632,47.7558973812,63.3093872070312,53.1151428222656,71.6203536987305,74.3718566894531,93.0818405151367,53.1151428222656,93.0818405151367,71.0997161865234,39.9666976928711
"3531",79390,"USA","CR160086","Alti2_300","Slp1_0","Soil2_Medium",69715,"LU03821","USACR160086Slp1_0",-100.189846655,47.1527230069,59.6434936523438,62.6542358398438,50.1131782531738,67.4534225463867,90.9006958007812,50.1131782531738,90.9006958007812,66.1530052185059,40.7875175476074
"3532",79391,"USA","CR160087","Alti2_300","Slp1_0","Soil2_Medium",69716,"LU03821","USACR160087Slp1_0",-100.250032093,46.7499450435,54.9074211120605,59.6638565063477,48.3324089050293,66.7882537841797,85.9689483642578,48.3324089050293,85.9689483642578,63.132177734375,37.6365394592285
"3533",79392,"USA","CR160088","Alti2_300","Slp1_0","Soil2_Medium",69717,"LU03821","USACR160088Slp1_0",-100.288075727,46.1974094863,50.4325752258301,56.940990447998,45.0788383483887,63.3702125549316,73.8171081542969,45.0788383483887,73.8171081542969,57.9279449462891,28.7382698059082
"3534",79393,"USA","CR160089","Alti2_300","Slp1_0","Soil2_Medium",75764,"LU04001","USACR160089Slp1_0",-100.24119374,45.7486834466,46.8749809265137,59.2514381408691,47.8055419921875,64.0043792724609,70.2137908935547,46.8749809265137,70.2137908935547,57.6300262451172,23.338809967041
"3535",79394,"USA","CR160090","Alti2_300","Slp1_0","Soil2_Medium",75765,"LU04001","USACR160090Slp1_0",-100.295031885,45.2516126877,40.3127784729004,50.6257934570312,51.1489639282227,45.5071716308594,71.7581634521484,40.3127784729004,71.7581634521484,51.8705741882324,31.445384979248
"3536",79395,"USA","CR160091","Alti2_300","Slp1_0","Soil2_Medium",75766,"LU04001","USACR160091Slp1_0",-100.25598443,44.7439937049,54.3904228210449,50.2523765563965,49.7703819274902,58.1560325622559,70.8605499267578,49.7703819274902,70.8605499267578,56.6859527587891,21.0901679992676
"3537",79396,"USA","CR160092","Alti2_300","Slp1_0","Soil2_Medium",75767,"LU04001","USACR160092Slp1_0",-100.220270012,44.2856603678,53.3141632080078,51.0006141662598,51.4285545349121,47.2122955322266,68.2516021728516,47.2122955322266,68.2516021728516,54.2414459228516,21.039306640625
"3538",79397,"USA","CR160093","Alti2_300","Slp1_0","Soil2_Medium",81367,"LU04181","USACR160093Slp1_0",-100.185638093,43.7613101089,56.6275672912598,49.6714706420898,52.0116996765137,44.674747467041,68.26025390625,44.674747467041,68.26025390625,54.2491477966309,23.585506439209
"3539",79398,"USA","CR161106","Alti2_300","Slp1_0","Soil2_Medium",98266,"LU04722","USACR161106Slp1_0",-99.7083654775,37.0993081174,34.9671859741211,55.0986824035645,37.7723693847656,30.7501201629639,44.4423713684082,30.7501201629639,55.0986824035645,40.6061458587646,24.3485622406006
"3540",79399,"USA","CR161107","Alti2_300","Slp1_0","Soil2_Medium",98267,"LU04722","USACR161107Slp1_0",-99.6477593531,36.8825249393,36.1379051208496,43.2858200073242,25.5247631072998,31.2615509033203,43.0716133117676,25.5247631072998,43.2858200073242,35.8563304901123,17.7610569000244
"3541",79400,"USA","CR161109","Alti2_300","Slp1_0","Soil2_Medium",103486,"LU04902","USACR161109Slp1_0",-99.5694766483,35.5971719776,35.8609504699707,59.4656982421875,42.9734992980957,23.5130844116211,48.8213005065918,23.5130844116211,59.4656982421875,42.1269065856934,35.9526138305664
"3542",79401,"USA","CR161110","Alti2_300","Slp1_0","Soil2_Medium",103487,"LU04902","USACR161110Slp1_0",-99.6944765928,35.124949866,33.9887008666992,58.8555526733398,42.246639251709,21.5962142944336,46.8437309265137,21.5962142944336,58.8555526733398,40.7061676025391,37.2593383789062
"3543",79402,"USA","CR161111","Alti2_300","Slp1_0","Soil2_Medium",103488,"LU04902","USACR161111Slp1_0",-99.7172939845,34.7231643219,32.4909019470215,56.8853034973145,42.8565406799316,26.1747760772705,45.9995498657227,26.1747760772705,56.8853034973145,40.8814144134521,30.7105274200439
"3544",79403,"USA","CR161112","Alti2_300","Slp1_0","Soil2_Medium",103489,"LU04902","USACR161112Slp1_0",-99.7500320929,34.2499500319,31.4430522918701,56.759937286377,42.973503112793,26.3359069824219,49.1515464782715,26.3359069824219,56.759937286377,41.3327892303467,30.4240303039551
"3545",79404,"USA","CR161113","Alti2_300","Slp1_0","Soil2_Medium",107794,"LU05082","USACR161113Slp1_0",-99.7500320929,33.7499505314,35.6105270385742,52.9200706481934,42.0756645202637,25.3435306549072,48.4708671569824,25.3435306549072,52.9200706481934,40.8841320037842,27.5765399932861
"3546",79405,"USA","CR161114","Alti2_300","Slp1_0","Soil2_Medium",107795,"LU05082","USACR161114Slp1_0",-99.7500320929,33.249951031,40.7296829223633,47.015453338623,38.889030456543,33.1332855224609,43.8496932983398,33.1332855224609,47.015453338623,40.723429107666,13.8821678161621
"3547",79406,"USA","CR161115","Alti2_300","Slp1_0","Soil2_Medium",107796,"LU05082","USACR161115Slp1_0",-99.7500320929,32.7499510305,44.1899833679199,45.9843330383301,35.9118461608887,40.1121215820312,51.170841217041,35.9118461608887,51.170841217041,43.4738250732422,15.2589950561523
"3548",79407,"USA","CR161116","Alti2_300","Slp1_0","Soil2_Medium",107797,"LU05082","USACR161116Slp1_0",-99.7416988129,32.2832844001,38.7819976806641,49.4400253295898,40.7605476379395,37.7443199157715,55.8754653930664,37.7443199157715,55.8754653930664,44.5204711914063,18.1311454772949
"3549",79408,"USA","CR161117","Alti2_300","Slp1_0","Soil2_Medium",111272,"LU05262","USACR161117Slp1_0",-99.7648171075,31.727101529,45.4468612670898,43.8042526245117,52.7805976867676,49.7001762390137,56.1645393371582,43.8042526245117,56.1645393371582,49.5792854309082,12.3602867126465
"3550",79409,"USA","CR161118","Alti2_300","Slp1_0","Soil2_Medium",111273,"LU05262","USACR161118Slp1_0",-99.7083653786,31.3352686834,46.4472312927246,40.8001708984375,55.5674133300781,48.2370529174805,58.127140045166,40.8001708984375,58.127140045166,49.8358016967773,17.3269691467285
"3551",79410,"USA","CR161119","Alti2_300","Slp1_0","Soil2_Medium",111274,"LU05262","USACR161119Slp1_0",-99.6389209261,30.6874518202,34.8438491821289,39.9109420776367,61.2835006713867,40.1422920227051,70.1812133789062,34.8438491821289,70.1812133789062,49.2723594665527,35.3373641967773
"3552",79411,"USA","CR161120","Alti2_300","Slp1_0","Soil2_Medium",111275,"LU05262","USACR161120Slp1_0",-99.7500320929,30.4582850284,32.1574096679688,38.1247940063477,61.283504486084,48.6475715637207,68.9589614868164,32.1574096679688,68.9589614868164,49.8344482421875,36.8015518188477
"3553",79412,"USA","CR161121","Alti2_300","Slp1_0","Soil2_Medium",114958,"LU05442","USACR161121Slp1_0",-99.754661846,29.6064334597,42.4743957519531,48.6469879150391,61.283504486084,52.6512641906738,69.9356307983398,42.4743957519531,69.9356307983398,54.998356628418,27.4612350463867
"3554",79413,"USA","CR161122","Alti2_300","Slp1_0","Soil2_Medium",114959,"LU05442","USACR161122Slp1_0",-99.7760738742,29.3697438086,41.244312286377,40.5843734741211,60.698413848877,42.4569892883301,65.0408477783203,40.5843734741211,65.0408477783203,50.0049873352051,24.4564743041992
"3555",79430,"USA","CR161083","Alti2_300","Slp1_0","Soil2_Medium",63566,"LU03642","USACR161083Slp1_0",-99.725606858,48.7111515953,69.1315002441406,52.4671974182129,68.4730224609375,78.0647201538086,101.575531005859,52.4671974182129,101.575531005859,73.9423942565918,49.1083335876465
"3556",79431,"USA","CR161084","Alti2_300","Slp1_0","Soil2_Medium",63567,"LU03642","USACR161084Slp1_0",-99.7500320929,48.2499450449,69.1429824829102,51.4862327575684,76.9308700561523,83.3617630004883,94.7168960571289,51.4862327575684,94.7168960571289,75.1277488708496,43.2306632995605
"3557",79432,"USA","CR161085","Alti2_300","Slp1_0","Soil2_Medium",69736,"LU03822","USACR161085Slp1_0",-99.7500320929,47.7499450445,69.248291015625,51.0183715820312,73.2529907226562,83.0004425048828,91.8738555908203,51.0183715820312,91.8738555908203,73.6787902832031,40.8554840087891
"3558",79433,"USA","CR161086","Alti2_300","Slp1_0","Soil2_Medium",69737,"LU03822","USACR161086Slp1_0",-99.7291986866,47.2395283096,66.2214584350586,57.2594451904297,69.5828552246094,71.6194000244141,94.9910583496094,57.2594451904297,94.9910583496094,71.9348434448242,37.7316131591797
"3559",79434,"USA","CR161087","Alti2_300","Slp1_0","Soil2_Medium",69738,"LU03822","USACR161087Slp1_0",-99.7596475071,46.7980221338,60.223461151123,60.2676277160645,51.9261665344238,65.0805816650391,89.8039321899414,51.9261665344238,89.8039321899414,65.4603538513184,37.8777656555176
"3560",79435,"USA","CR161088","Alti2_300","Slp1_0","Soil2_Medium",69739,"LU03822","USACR161088Slp1_0",-99.875032093,46.3193894876,50.9777221679688,58.7573432922363,59.1590919494629,60.687614440918,81.3058471679688,50.9777221679688,81.3058471679688,62.1775238037109,30.328125
"3561",79436,"USA","CR161089","Alti2_300","Slp1_0","Soil2_Medium",75801,"LU04002","USACR161089Slp1_0",-99.7530083046,45.7350647339,53.5990905761719,61.0126953125,48.5919990539551,72.623649597168,76.9020309448242,48.5919990539551,76.9020309448242,62.5458930969238,28.3100318908691
"3562",79437,"USA","CR161090","Alti2_300","Slp1_0","Soil2_Medium",75802,"LU04002","USACR161090Slp1_0",-99.6776636552,45.2433667679,58.0983123779297,56.5963516235352,48.4716796875,73.1466674804688,81.6238708496094,48.4716796875,81.6238708496094,63.5873764038086,33.1521911621094
"3563",79438,"USA","CR161091","Alti2_300","Slp1_0","Soil2_Medium",75803,"LU04002","USACR161091Slp1_0",-99.7386685061,44.7310067152,60.4685401916504,58.1500549316406,48.4363098144531,59.6340255737305,72.8678359985352,48.4363098144531,72.8678359985352,59.911353302002,24.431526184082
"3564",79439,"USA","CR161092","Alti2_300","Slp1_0","Soil2_Medium",75804,"LU04002","USACR161092Slp1_0",-99.7664462858,44.2436328773,51.1321716308594,55.1693077087402,50.2641258239746,46.7664451599121,73.2065124511719,46.7664451599121,73.2065124511719,55.3077125549316,26.4400672912598
"3565",79440,"USA","CR161093","Alti2_300","Slp1_0","Soil2_Medium",81397,"LU04182","USACR161093Slp1_0",-99.7559844419,43.7535179473,59.6184349060059,49.8229484558105,52.0004806518555,44.0118560791016,72.8470230102539,44.0118560791016,72.8470230102539,55.6601486206055,28.8351669311523
"3566",79441,"USA","CR161094","Alti2_300","Slp1_0","Soil2_Medium",81398,"LU04182","USACR161094Slp1_0",-99.7083658071,43.4344706527,60.7721672058105,50.7014274597168,52.0117034912109,45.6639251708984,71.2147750854492,45.6639251708984,71.2147750854492,56.0727996826172,25.5508499145508
"3567",79442,"USA","CR162100","Alti2_300","Slp1_0","Soil2_Medium",87409,"LU04362","USACR162100Slp1_0",-99.2916990925,40.0416145373,21.3753032684326,59.9980316162109,48.3718032836914,43.968807220459,62.0465431213379,21.3753032684326,62.0465431213379,47.1520977020264,40.6712398529053
"3568",79443,"USA","CR162101","Alti2_300","Slp1_0","Soil2_Medium",93331,"LU04542","USACR162101Slp1_0",-99.1820498154,39.6775796173,42.0675430297852,60.269847869873,48.3717994689941,46.8307304382324,55.8913993835449,42.0675430297852,60.269847869873,50.6862640380859,18.2023048400879
"3569",79444,"USA","CR162102","Alti2_300","Slp1_0","Soil2_Medium",93332,"LU04542","USACR162102Slp1_0",-99.2028097902,39.3249480166,45.7615242004395,62.4720611572266,48.3717994689941,40.7675933837891,54.918155670166,40.7675933837891,62.4720611572266,50.458226776123,21.7044677734375
"3570",79445,"USA","CR162103","Alti2_300","Slp1_0","Soil2_Medium",93333,"LU04542","USACR162103Slp1_0",-99.1250322423,38.7916150861,51.1300773620605,60.9324188232422,48.3717994689941,43.8940391540527,51.5586929321289,43.8940391540527,60.9324188232422,51.1774055480957,17.0383796691895
"3571",79446,"USA","CR162104","Alti2_300","Slp1_0","Soil2_Medium",93334,"LU04542","USACR162104Slp1_0",-99.0416990922,38.4582820358,47.2603340148926,58.5244941711426,54.2152862548828,52.268913269043,53.6723709106445,47.2603340148926,58.5244941711426,53.1882797241211,11.26416015625
"3572",79447,"USA","CR162106","Alti2_300","Slp1_0","Soil2_Medium",98268,"LU04722","USACR162106Slp1_0",-99.2039793708,37.1688088296,34.9868049621582,53.6956787109375,37.1111335754395,29.9540557861328,49.1286468505859,29.9540557861328,53.6956787109375,40.9752639770508,23.7416229248047
"3573",79448,"USA","CR162107","Alti2_300","Slp1_0","Soil2_Medium",98269,"LU04722","USACR162107Slp1_0",-99.2416986364,36.7816158711,38.7810440063477,43.0738372802734,25.0189056396484,23.2227783203125,50.1875343322754,23.2227783203125,50.1875343322754,36.0568199157715,26.9647560119629
"3574",79449,"USA","CR162108","Alti2_300","Slp1_0","Soil2_Medium",98270,"LU04722","USACR162108Slp1_0",-99.1481803115,36.3101344258,33.98974609375,42.6504592895508,25.0188007354736,26.120813369751,52.9254493713379,25.0188007354736,52.9254493713379,36.1410537719727,27.9066486358643
"3575",79450,"USA","CR162109","Alti2_300","Slp1_0","Soil2_Medium",103490,"LU04902","USACR162109Slp1_0",-99.2313539117,35.7082833953,34.5450859069824,57.2329330444336,41.1797256469727,27.176342010498,49.4893951416016,27.176342010498,57.2329330444336,41.9246963500977,30.0565910339355
"3576",79451,"USA","CR162110","Alti2_300","Slp1_0","Soil2_Medium",103491,"LU04902","USACR162110Slp1_0",-99.1960197892,35.2638388785,33.4784774780273,55.1692657470703,42.9703216552734,25.6852874755859,46.7948265075684,25.6852874755859,55.1692657470703,40.8196357727051,29.4839782714844
"3577",79452,"USA","CR162111","Alti2_300","Slp1_0","Soil2_Medium",103492,"LU04902","USACR162111Slp1_0",-99.2500320924,34.7499500324,30.1457061767578,53.7799186706543,42.965202331543,29.7899894714355,44.5936584472656,29.7899894714355,53.7799186706543,40.2548950195312,23.9899291992188
"3578",79453,"USA","CR162112","Alti2_300","Slp1_0","Soil2_Medium",103493,"LU04902","USACR162112Slp1_0",-99.2500320924,34.2499500319,33.1541557312012,53.0973739624023,42.973503112793,26.0585079193115,43.2956848144531,26.0585079193115,53.0973739624023,39.7158451080322,27.0388660430908
"3579",79454,"USA","CR162113","Alti2_300","Slp1_0","Soil2_Medium",107798,"LU05082","USACR162113Slp1_0",-99.250032063,33.7524015314,35.2110748291016,55.1342315673828,42.655460357666,29.7204971313477,51.8518257141113,29.7204971313477,55.1342315673828,42.9146179199219,25.4137344360352
"3580",79455,"USA","CR162114","Alti2_300","Slp1_0","Soil2_Medium",107799,"LU05082","USACR162114Slp1_0",-99.2559844884,33.2559034412,42.3286666870117,56.7249069213867,42.9977340698242,42.0294036865234,54.2268714904785,42.0294036865234,56.7249069213867,47.6615165710449,14.6955032348633
"3581",79456,"USA","CR162115","Alti2_300","Slp1_0","Soil2_Medium",107800,"LU05082","USACR162115Slp1_0",-99.3512226742,32.7678081121,49.2881774902344,58.643726348877,44.4041366577148,42.2345848083496,60.0436592102051,42.2345848083496,60.0436592102051,50.9228569030762,17.8090744018555
"3582",79457,"USA","CR162116","Alti2_300","Slp1_0","Soil2_Medium",107801,"LU05082","USACR162116Slp1_0",-99.3541989425,32.22911783,44.0537033081055,59.1418838500977,43.8244743347168,33.4191551208496,61.0224761962891,33.4191551208496,61.0224761962891,48.2923385620117,27.6033210754395
"3583",79458,"USA","CR162117","Alti2_300","Slp1_0","Soil2_Medium",111276,"LU05262","USACR162117Slp1_0",-99.2559844884,31.746379572,42.7059478759766,56.1671562194824,44.9236335754395,44.181339263916,57.6915893554688,42.7059478759766,57.6915893554688,49.1339332580566,14.9856414794922
"3584",79459,"USA","CR162118","Alti2_300","Slp1_0","Soil2_Medium",111277,"LU05262","USACR162118Slp1_0",-99.2500320924,31.2499515291,45.7096061706543,45.2251586914062,55.7263870239258,44.4800186157227,64.4053649902344,44.4800186157227,64.4053649902344,51.1093070983887,19.9253463745117
"3585",79460,"USA","CR162119","Alti2_300","Slp1_0","Soil2_Medium",111278,"LU05262","USACR162119Slp1_0",-99.3565136327,30.7731004021,40.7107963562012,42.5805168151855,59.8078193664551,30.8446292877197,70.5602111816406,30.8446292877197,70.5602111816406,48.9007946014404,39.7155818939209
"3586",79461,"USA","CR162120","Alti2_300","Slp1_0","Soil2_Medium",111279,"LU05262","USACR162120Slp1_0",-99.2500328424,30.2221746393,49.8466529846191,45.5764579772949,61.2835006713867,47.0367469787598,74.3842391967773,45.5764579772949,74.3842391967773,55.6255195617676,28.8077812194824
"3587",79462,"USA","CR162121","Alti2_300","Slp1_0","Soil2_Medium",114960,"LU05442","USACR162121Slp1_0",-99.1916989224,29.6791185801,45.0833625793457,48.198860168457,61.2835006713867,50.8000831604004,72.4374084472656,45.0833625793457,72.4374084472656,55.5606430053711,27.3540458679199
